53,"tf.Tensor(1.9141927, shape=(), dtype=float32)","tf.Tensor(0.8536127, shape=(), dtype=float32)","tf.Tensor(9.406354e-07, shape=(), dtype=float32)"
53,"tf.Tensor(1.7314489, shape=(), dtype=float32)","tf.Tensor(0.9381039, shape=(), dtype=float32)","tf.Tensor(9.331848e-07, shape=(), dtype=float32)"
54,"tf.Tensor(1.9082929, shape=(), dtype=float32)","tf.Tensor(0.9848107, shape=(), dtype=float32)","tf.Tensor(9.272244e-07, shape=(), dtype=float32)"
54,"tf.Tensor(1.7320518, shape=(), dtype=float32)","tf.Tensor(0.6177624, shape=(), dtype=float32)","tf.Tensor(9.0859805e-07, shape=(), dtype=float32)"
54,"tf.Tensor(1.8962269, shape=(), dtype=float32)","tf.Tensor(1.0583566, shape=(), dtype=float32)","tf.Tensor(8.974222e-07, shape=(), dtype=float32)"
55,"tf.Tensor(1.7473521, shape=(), dtype=float32)","tf.Tensor(0.84324944, shape=(), dtype=float32)","tf.Tensor(8.82521e-07, shape=(), dtype=float32)"
55,"tf.Tensor(1.8670537, shape=(), dtype=float32)","tf.Tensor(0.91713274, shape=(), dtype=float32)","tf.Tensor(8.732078e-07, shape=(), dtype=float32)"
55,"tf.Tensor(1.9938099, shape=(), dtype=float32)","tf.Tensor(1.194735, shape=(), dtype=float32)","tf.Tensor(8.7879573e-07, shape=(), dtype=float32)"
56,"tf.Tensor(1.7478418, shape=(), dtype=float32)","tf.Tensor(1.1138566, shape=(), dtype=float32)","tf.Tensor(8.732078e-07, shape=(), dtype=float32)"
56,"tf.Tensor(1.7397832, shape=(), dtype=float32)","tf.Tensor(0.7453823, shape=(), dtype=float32)","tf.Tensor(8.7507044e-07, shape=(), dtype=float32)"
56,"tf.Tensor(1.7576575, shape=(), dtype=float32)","tf.Tensor(1.2303036, shape=(), dtype=float32)","tf.Tensor(8.5830663e-07, shape=(), dtype=float32)"
57,"tf.Tensor(1.966701, shape=(), dtype=float32)","tf.Tensor(0.4731198, shape=(), dtype=float32)","tf.Tensor(8.6389457e-07, shape=(), dtype=float32)"
57,"tf.Tensor(1.9200175, shape=(), dtype=float32)","tf.Tensor(0.9174437, shape=(), dtype=float32)","tf.Tensor(8.657572e-07, shape=(), dtype=float32)"
57,"tf.Tensor(1.8297993, shape=(), dtype=float32)","tf.Tensor(1.1647385, shape=(), dtype=float32)","tf.Tensor(8.620319e-07, shape=(), dtype=float32)"
58,"tf.Tensor(1.8002576, shape=(), dtype=float32)","tf.Tensor(0.75103015, shape=(), dtype=float32)","tf.Tensor(8.601693e-07, shape=(), dtype=float32)"
58,"tf.Tensor(2.0750089, shape=(), dtype=float32)","tf.Tensor(1.0677229, shape=(), dtype=float32)","tf.Tensor(8.6389457e-07, shape=(), dtype=float32)"
58,"tf.Tensor(1.7979542, shape=(), dtype=float32)","tf.Tensor(0.78613275, shape=(), dtype=float32)","tf.Tensor(8.620319e-07, shape=(), dtype=float32)"
59,"tf.Tensor(1.8690821, shape=(), dtype=float32)","tf.Tensor(1.0791383, shape=(), dtype=float32)","tf.Tensor(8.601693e-07, shape=(), dtype=float32)"
59,"tf.Tensor(1.647938, shape=(), dtype=float32)","tf.Tensor(1.0471169, shape=(), dtype=float32)","tf.Tensor(8.6389457e-07, shape=(), dtype=float32)"
59,"tf.Tensor(1.7755511, shape=(), dtype=float32)","tf.Tensor(0.65382546, shape=(), dtype=float32)","tf.Tensor(8.5830663e-07, shape=(), dtype=float32)"
60,"tf.Tensor(1.6972167, shape=(), dtype=float32)","tf.Tensor(1.1258342, shape=(), dtype=float32)","tf.Tensor(8.620319e-07, shape=(), dtype=float32)"
60,"tf.Tensor(1.69976, shape=(), dtype=float32)","tf.Tensor(0.74516636, shape=(), dtype=float32)","tf.Tensor(8.5830663e-07, shape=(), dtype=float32)"
60,"tf.Tensor(1.934526, shape=(), dtype=float32)","tf.Tensor(1.0212963, shape=(), dtype=float32)","tf.Tensor(8.5830663e-07, shape=(), dtype=float32)"
61,"tf.Tensor(1.8076712, shape=(), dtype=float32)","tf.Tensor(0.97106946, shape=(), dtype=float32)","tf.Tensor(8.5458134e-07, shape=(), dtype=float32)"
61,"tf.Tensor(1.6026125, shape=(), dtype=float32)","tf.Tensor(0.6943762, shape=(), dtype=float32)","tf.Tensor(8.5607144e-07, shape=(), dtype=float32)"
61,"tf.Tensor(1.6377764, shape=(), dtype=float32)","tf.Tensor(0.8084459, shape=(), dtype=float32)","tf.Tensor(8.4377797e-07, shape=(), dtype=float32)"
62,"tf.Tensor(1.7138207, shape=(), dtype=float32)","tf.Tensor(0.86798257, shape=(), dtype=float32)","tf.Tensor(8.3334714e-07, shape=(), dtype=float32)"
62,"tf.Tensor(2.0173166, shape=(), dtype=float32)","tf.Tensor(0.5978103, shape=(), dtype=float32)","tf.Tensor(8.214262e-07, shape=(), dtype=float32)"
62,"tf.Tensor(2.004983, shape=(), dtype=float32)","tf.Tensor(1.42059, shape=(), dtype=float32)","tf.Tensor(8.05035e-07, shape=(), dtype=float32)"
63,"tf.Tensor(2.076758, shape=(), dtype=float32)","tf.Tensor(0.28018177, shape=(), dtype=float32)","tf.Tensor(7.927415e-07, shape=(), dtype=float32)"
63,"tf.Tensor(2.2835991, shape=(), dtype=float32)","tf.Tensor(1.2692052, shape=(), dtype=float32)","tf.Tensor(7.878986e-07, shape=(), dtype=float32)"
63,"tf.Tensor(1.8655376, shape=(), dtype=float32)","tf.Tensor(1.4453307, shape=(), dtype=float32)","tf.Tensor(7.6927216e-07, shape=(), dtype=float32)"
64,"tf.Tensor(2.2095194, shape=(), dtype=float32)","tf.Tensor(0.34109777, shape=(), dtype=float32)","tf.Tensor(7.580963e-07, shape=(), dtype=float32)"
64,"tf.Tensor(2.3271704, shape=(), dtype=float32)","tf.Tensor(1.5507964, shape=(), dtype=float32)","tf.Tensor(7.4878307e-07, shape=(), dtype=float32)"
64,"tf.Tensor(2.0337284, shape=(), dtype=float32)","tf.Tensor(0.8676759, shape=(), dtype=float32)","tf.Tensor(7.450578e-07, shape=(), dtype=float32)"
65,"tf.Tensor(1.7993917, shape=(), dtype=float32)","tf.Tensor(0.62674236, shape=(), dtype=float32)","tf.Tensor(7.3201926e-07, shape=(), dtype=float32)"
65,"tf.Tensor(1.9072297, shape=(), dtype=float32)","tf.Tensor(1.6952736, shape=(), dtype=float32)","tf.Tensor(7.3201926e-07, shape=(), dtype=float32)"
65,"tf.Tensor(1.8416076, shape=(), dtype=float32)","tf.Tensor(0.7105887, shape=(), dtype=float32)","tf.Tensor(7.3201926e-07, shape=(), dtype=float32)"
66,"tf.Tensor(1.9135585, shape=(), dtype=float32)","tf.Tensor(0.61909384, shape=(), dtype=float32)","tf.Tensor(7.245687e-07, shape=(), dtype=float32)"
66,"tf.Tensor(1.7744434, shape=(), dtype=float32)","tf.Tensor(1.3768466, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
66,"tf.Tensor(1.9619162, shape=(), dtype=float32)","tf.Tensor(0.71500015, shape=(), dtype=float32)","tf.Tensor(7.245687e-07, shape=(), dtype=float32)"
67,"tf.Tensor(2.0403652, shape=(), dtype=float32)","tf.Tensor(0.7943799, shape=(), dtype=float32)","tf.Tensor(7.2270603e-07, shape=(), dtype=float32)"
67,"tf.Tensor(1.6825175, shape=(), dtype=float32)","tf.Tensor(1.134436, shape=(), dtype=float32)","tf.Tensor(7.1898074e-07, shape=(), dtype=float32)"
67,"tf.Tensor(2.0451136, shape=(), dtype=float32)","tf.Tensor(1.0267079, shape=(), dtype=float32)","tf.Tensor(7.2270603e-07, shape=(), dtype=float32)"
68,"tf.Tensor(1.7749921, shape=(), dtype=float32)","tf.Tensor(0.92397976, shape=(), dtype=float32)","tf.Tensor(7.2270603e-07, shape=(), dtype=float32)"
68,"tf.Tensor(1.6392922, shape=(), dtype=float32)","tf.Tensor(1.1505296, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
68,"tf.Tensor(1.8624187, shape=(), dtype=float32)","tf.Tensor(0.9508549, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
69,"tf.Tensor(1.7382154, shape=(), dtype=float32)","tf.Tensor(0.8085919, shape=(), dtype=float32)","tf.Tensor(7.1898074e-07, shape=(), dtype=float32)"
69,"tf.Tensor(1.8799211, shape=(), dtype=float32)","tf.Tensor(1.0779953, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
69,"tf.Tensor(2.0279994, shape=(), dtype=float32)","tf.Tensor(0.97983164, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
70,"tf.Tensor(1.8585782, shape=(), dtype=float32)","tf.Tensor(0.9632773, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
70,"tf.Tensor(1.9040201, shape=(), dtype=float32)","tf.Tensor(1.2413347, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
70,"tf.Tensor(1.719559, shape=(), dtype=float32)","tf.Tensor(0.753812, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
71,"tf.Tensor(2.1886163, shape=(), dtype=float32)","tf.Tensor(1.262123, shape=(), dtype=float32)","tf.Tensor(7.1898074e-07, shape=(), dtype=float32)"
71,"tf.Tensor(1.8212693, shape=(), dtype=float32)","tf.Tensor(0.7640515, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
71,"tf.Tensor(1.8603201, shape=(), dtype=float32)","tf.Tensor(1.3315339, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
72,"tf.Tensor(1.7812446, shape=(), dtype=float32)","tf.Tensor(1.0473399, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
72,"tf.Tensor(1.7596574, shape=(), dtype=float32)","tf.Tensor(0.86521673, shape=(), dtype=float32)","tf.Tensor(7.171181e-07, shape=(), dtype=float32)"
72,"tf.Tensor(1.7823498, shape=(), dtype=float32)","tf.Tensor(0.78944975, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
73,"tf.Tensor(1.9970901, shape=(), dtype=float32)","tf.Tensor(0.98849005, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
73,"tf.Tensor(2.0794942, shape=(), dtype=float32)","tf.Tensor(0.6095556, shape=(), dtype=float32)","tf.Tensor(7.152555e-07, shape=(), dtype=float32)"
73,"tf.Tensor(1.7532395, shape=(), dtype=float32)","tf.Tensor(1.1362284, shape=(), dtype=float32)","tf.Tensor(7.115303e-07, shape=(), dtype=float32)"
74,"tf.Tensor(1.6890659, shape=(), dtype=float32)","tf.Tensor(0.6328094, shape=(), dtype=float32)","tf.Tensor(7.1153033e-07, shape=(), dtype=float32)"
74,"tf.Tensor(1.9843336, shape=(), dtype=float32)","tf.Tensor(1.3792548, shape=(), dtype=float32)","tf.Tensor(6.9364893e-07, shape=(), dtype=float32)"
74,"tf.Tensor(1.797588, shape=(), dtype=float32)","tf.Tensor(0.47039154, shape=(), dtype=float32)","tf.Tensor(6.891786e-07, shape=(), dtype=float32)"
75,"tf.Tensor(2.0760195, shape=(), dtype=float32)","tf.Tensor(1.2295929, shape=(), dtype=float32)","tf.Tensor(6.768851e-07, shape=(), dtype=float32)"
75,"tf.Tensor(2.0271542, shape=(), dtype=float32)","tf.Tensor(1.3664625, shape=(), dtype=float32)","tf.Tensor(6.686895e-07, shape=(), dtype=float32)"
75,"tf.Tensor(1.839361, shape=(), dtype=float32)","tf.Tensor(0.5094264, shape=(), dtype=float32)","tf.Tensor(6.6719934e-07, shape=(), dtype=float32)"
76,"tf.Tensor(2.2674677, shape=(), dtype=float32)","tf.Tensor(1.325205, shape=(), dtype=float32)","tf.Tensor(6.4894544e-07, shape=(), dtype=float32)"
76,"tf.Tensor(1.8927922, shape=(), dtype=float32)","tf.Tensor(0.8437248, shape=(), dtype=float32)","tf.Tensor(6.5043554e-07, shape=(), dtype=float32)"
76,"tf.Tensor(1.7704976, shape=(), dtype=float32)","tf.Tensor(0.78981733, shape=(), dtype=float32)","tf.Tensor(6.2994644e-07, shape=(), dtype=float32)"
77,"tf.Tensor(1.8787832, shape=(), dtype=float32)","tf.Tensor(0.8197808, shape=(), dtype=float32)","tf.Tensor(6.1877057e-07, shape=(), dtype=float32)"
77,"tf.Tensor(2.0520806, shape=(), dtype=float32)","tf.Tensor(1.3268843, shape=(), dtype=float32)","tf.Tensor(6.075947e-07, shape=(), dtype=float32)"
77,"tf.Tensor(1.8528763, shape=(), dtype=float32)","tf.Tensor(0.57472944, shape=(), dtype=float32)","tf.Tensor(6.1132e-07, shape=(), dtype=float32)"
78,"tf.Tensor(1.5264938, shape=(), dtype=float32)","tf.Tensor(0.91995734, shape=(), dtype=float32)","tf.Tensor(5.9641883e-07, shape=(), dtype=float32)"
78,"tf.Tensor(1.6685932, shape=(), dtype=float32)","tf.Tensor(0.8522214, shape=(), dtype=float32)","tf.Tensor(5.9641883e-07, shape=(), dtype=float32)"
78,"tf.Tensor(1.8990566, shape=(), dtype=float32)","tf.Tensor(0.84504735, shape=(), dtype=float32)","tf.Tensor(5.9269354e-07, shape=(), dtype=float32)"
79,"tf.Tensor(1.856297, shape=(), dtype=float32)","tf.Tensor(0.86236036, shape=(), dtype=float32)","tf.Tensor(5.871056e-07, shape=(), dtype=float32)"
79,"tf.Tensor(1.6630857, shape=(), dtype=float32)","tf.Tensor(1.113392, shape=(), dtype=float32)","tf.Tensor(5.833803e-07, shape=(), dtype=float32)"
79,"tf.Tensor(1.861513, shape=(), dtype=float32)","tf.Tensor(0.9727164, shape=(), dtype=float32)","tf.Tensor(5.8524296e-07, shape=(), dtype=float32)"
80,"tf.Tensor(2.0072458, shape=(), dtype=float32)","tf.Tensor(0.94427055, shape=(), dtype=float32)","tf.Tensor(5.833803e-07, shape=(), dtype=float32)"
80,"tf.Tensor(1.715003, shape=(), dtype=float32)","tf.Tensor(1.0855901, shape=(), dtype=float32)","tf.Tensor(5.8151767e-07, shape=(), dtype=float32)"
80,"tf.Tensor(2.050184, shape=(), dtype=float32)","tf.Tensor(0.84921235, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
81,"tf.Tensor(1.8038571, shape=(), dtype=float32)","tf.Tensor(1.3737657, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
81,"tf.Tensor(2.0633655, shape=(), dtype=float32)","tf.Tensor(0.6122431, shape=(), dtype=float32)","tf.Tensor(5.8524296e-07, shape=(), dtype=float32)"
81,"tf.Tensor(2.154771, shape=(), dtype=float32)","tf.Tensor(1.1807282, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
82,"tf.Tensor(1.7379662, shape=(), dtype=float32)","tf.Tensor(1.0508109, shape=(), dtype=float32)","tf.Tensor(5.777924e-07, shape=(), dtype=float32)"
82,"tf.Tensor(1.7770449, shape=(), dtype=float32)","tf.Tensor(0.56578976, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
82,"tf.Tensor(1.9250592, shape=(), dtype=float32)","tf.Tensor(1.338896, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
83,"tf.Tensor(1.7863951, shape=(), dtype=float32)","tf.Tensor(0.8269327, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
83,"tf.Tensor(2.1599042, shape=(), dtype=float32)","tf.Tensor(0.94633013, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
83,"tf.Tensor(1.5593698, shape=(), dtype=float32)","tf.Tensor(0.7200598, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
84,"tf.Tensor(1.9409547, shape=(), dtype=float32)","tf.Tensor(1.0477912, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
84,"tf.Tensor(1.7638638, shape=(), dtype=float32)","tf.Tensor(0.8828004, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
84,"tf.Tensor(1.6821474, shape=(), dtype=float32)","tf.Tensor(1.1076559, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
85,"tf.Tensor(1.643774, shape=(), dtype=float32)","tf.Tensor(0.9528763, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
85,"tf.Tensor(1.759334, shape=(), dtype=float32)","tf.Tensor(0.9729373, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
85,"tf.Tensor(2.2051942, shape=(), dtype=float32)","tf.Tensor(0.8220664, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
86,"tf.Tensor(1.7832706, shape=(), dtype=float32)","tf.Tensor(1.0835897, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
86,"tf.Tensor(1.9093708, shape=(), dtype=float32)","tf.Tensor(0.66381234, shape=(), dtype=float32)","tf.Tensor(5.7592973e-07, shape=(), dtype=float32)"
86,"tf.Tensor(1.8142102, shape=(), dtype=float32)","tf.Tensor(0.98208743, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
87,"tf.Tensor(1.778927, shape=(), dtype=float32)","tf.Tensor(1.3206255, shape=(), dtype=float32)","tf.Tensor(5.740671e-07, shape=(), dtype=float32)"
87,"tf.Tensor(1.9732759, shape=(), dtype=float32)","tf.Tensor(0.6386009, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
87,"tf.Tensor(1.7761844, shape=(), dtype=float32)","tf.Tensor(0.79458594, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
88,"tf.Tensor(1.9900751, shape=(), dtype=float32)","tf.Tensor(0.8533522, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
88,"tf.Tensor(1.9129319, shape=(), dtype=float32)","tf.Tensor(1.0606468, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
88,"tf.Tensor(1.624607, shape=(), dtype=float32)","tf.Tensor(0.768319, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
89,"tf.Tensor(2.00903, shape=(), dtype=float32)","tf.Tensor(1.1617627, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
89,"tf.Tensor(1.6857986, shape=(), dtype=float32)","tf.Tensor(1.1579643, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
89,"tf.Tensor(1.8276407, shape=(), dtype=float32)","tf.Tensor(0.78368586, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
90,"tf.Tensor(1.8761827, shape=(), dtype=float32)","tf.Tensor(1.5867645, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
90,"tf.Tensor(1.8175087, shape=(), dtype=float32)","tf.Tensor(0.61476845, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
90,"tf.Tensor(1.8986919, shape=(), dtype=float32)","tf.Tensor(0.7851834, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
91,"tf.Tensor(1.6766334, shape=(), dtype=float32)","tf.Tensor(1.2165914, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
91,"tf.Tensor(1.8732207, shape=(), dtype=float32)","tf.Tensor(0.47741994, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
91,"tf.Tensor(1.9875884, shape=(), dtype=float32)","tf.Tensor(1.44875, shape=(), dtype=float32)","tf.Tensor(5.7220444e-07, shape=(), dtype=float32)"
92,"tf.Tensor(1.9807985, shape=(), dtype=float32)","tf.Tensor(0.66791683, shape=(), dtype=float32)","tf.Tensor(5.714594e-07, shape=(), dtype=float32)"
92,"tf.Tensor(1.9304295, shape=(), dtype=float32)","tf.Tensor(0.79973334, shape=(), dtype=float32)","tf.Tensor(5.6475386e-07, shape=(), dtype=float32)"
92,"tf.Tensor(1.9157428, shape=(), dtype=float32)","tf.Tensor(1.0059952, shape=(), dtype=float32)","tf.Tensor(5.5655823e-07, shape=(), dtype=float32)"
93,"tf.Tensor(1.5443199, shape=(), dtype=float32)","tf.Tensor(0.99642503, shape=(), dtype=float32)","tf.Tensor(5.468725e-07, shape=(), dtype=float32)"
93,"tf.Tensor(1.855948, shape=(), dtype=float32)","tf.Tensor(0.49696139, shape=(), dtype=float32)","tf.Tensor(5.3942193e-07, shape=(), dtype=float32)"
93,"tf.Tensor(1.824205, shape=(), dtype=float32)","tf.Tensor(0.942093, shape=(), dtype=float32)","tf.Tensor(5.33834e-07, shape=(), dtype=float32)"
94,"tf.Tensor(1.8453705, shape=(), dtype=float32)","tf.Tensor(0.7320287, shape=(), dtype=float32)","tf.Tensor(5.2601087e-07, shape=(), dtype=float32)"
94,"tf.Tensor(1.8920834, shape=(), dtype=float32)","tf.Tensor(0.8398839, shape=(), dtype=float32)","tf.Tensor(5.241482e-07, shape=(), dtype=float32)"
94,"tf.Tensor(1.8234235, shape=(), dtype=float32)","tf.Tensor(1.3156993, shape=(), dtype=float32)","tf.Tensor(5.1893284e-07, shape=(), dtype=float32)"
95,"tf.Tensor(1.7812595, shape=(), dtype=float32)","tf.Tensor(0.69807315, shape=(), dtype=float32)","tf.Tensor(5.0924706e-07, shape=(), dtype=float32)"
95,"tf.Tensor(1.8039863, shape=(), dtype=float32)","tf.Tensor(1.0020869, shape=(), dtype=float32)","tf.Tensor(4.999339e-07, shape=(), dtype=float32)"
95,"tf.Tensor(1.8472492, shape=(), dtype=float32)","tf.Tensor(1.0038979, shape=(), dtype=float32)","tf.Tensor(4.9844374e-07, shape=(), dtype=float32)"
96,"tf.Tensor(1.963864, shape=(), dtype=float32)","tf.Tensor(1.0271109, shape=(), dtype=float32)","tf.Tensor(4.88758e-07, shape=(), dtype=float32)"
96,"tf.Tensor(1.8157945, shape=(), dtype=float32)","tf.Tensor(0.48142228, shape=(), dtype=float32)","tf.Tensor(4.757195e-07, shape=(), dtype=float32)"
96,"tf.Tensor(1.7895464, shape=(), dtype=float32)","tf.Tensor(1.1411695, shape=(), dtype=float32)","tf.Tensor(4.7385686e-07, shape=(), dtype=float32)"
97,"tf.Tensor(1.7387714, shape=(), dtype=float32)","tf.Tensor(0.81459284, shape=(), dtype=float32)","tf.Tensor(4.6826892e-07, shape=(), dtype=float32)"
97,"tf.Tensor(2.104354, shape=(), dtype=float32)","tf.Tensor(1.0104862, shape=(), dtype=float32)","tf.Tensor(4.5709305e-07, shape=(), dtype=float32)"
97,"tf.Tensor(1.7981739, shape=(), dtype=float32)","tf.Tensor(0.673341, shape=(), dtype=float32)","tf.Tensor(4.5336776e-07, shape=(), dtype=float32)"
98,"tf.Tensor(1.8827367, shape=(), dtype=float32)","tf.Tensor(1.2853564, shape=(), dtype=float32)","tf.Tensor(4.5150512e-07, shape=(), dtype=float32)"
98,"tf.Tensor(1.6870682, shape=(), dtype=float32)","tf.Tensor(0.664339, shape=(), dtype=float32)","tf.Tensor(4.4591718e-07, shape=(), dtype=float32)"
98,"tf.Tensor(1.929822, shape=(), dtype=float32)","tf.Tensor(1.0307164, shape=(), dtype=float32)","tf.Tensor(4.4777983e-07, shape=(), dtype=float32)"
99,"tf.Tensor(1.7847503, shape=(), dtype=float32)","tf.Tensor(0.93743795, shape=(), dtype=float32)","tf.Tensor(4.4032925e-07, shape=(), dtype=float32)"
99,"tf.Tensor(1.7290939, shape=(), dtype=float32)","tf.Tensor(0.97702736, shape=(), dtype=float32)","tf.Tensor(4.421919e-07, shape=(), dtype=float32)"
99,"tf.Tensor(1.892992, shape=(), dtype=float32)","tf.Tensor(0.55746603, shape=(), dtype=float32)","tf.Tensor(4.3660395e-07, shape=(), dtype=float32)"
100,"tf.Tensor(2.255501, shape=(), dtype=float32)","tf.Tensor(1.2779634, shape=(), dtype=float32)","tf.Tensor(4.347413e-07, shape=(), dtype=float32)"
100,"tf.Tensor(1.9328661, shape=(), dtype=float32)","tf.Tensor(0.7598523, shape=(), dtype=float32)","tf.Tensor(4.4032925e-07, shape=(), dtype=float32)"
100,"tf.Tensor(1.8676387, shape=(), dtype=float32)","tf.Tensor(0.7784513, shape=(), dtype=float32)","tf.Tensor(4.384666e-07, shape=(), dtype=float32)"
101,"tf.Tensor(1.9572798, shape=(), dtype=float32)","tf.Tensor(0.8559726, shape=(), dtype=float32)","tf.Tensor(4.347413e-07, shape=(), dtype=float32)"
101,"tf.Tensor(1.8373232, shape=(), dtype=float32)","tf.Tensor(1.1319839, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
101,"tf.Tensor(1.8697808, shape=(), dtype=float32)","tf.Tensor(0.56879514, shape=(), dtype=float32)","tf.Tensor(4.3660395e-07, shape=(), dtype=float32)"
102,"tf.Tensor(2.075999, shape=(), dtype=float32)","tf.Tensor(0.7925304, shape=(), dtype=float32)","tf.Tensor(4.347413e-07, shape=(), dtype=float32)"
102,"tf.Tensor(1.8395303, shape=(), dtype=float32)","tf.Tensor(1.0741736, shape=(), dtype=float32)","tf.Tensor(4.3660395e-07, shape=(), dtype=float32)"
102,"tf.Tensor(1.788518, shape=(), dtype=float32)","tf.Tensor(0.92847735, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
103,"tf.Tensor(1.7805061, shape=(), dtype=float32)","tf.Tensor(0.5631018, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
103,"tf.Tensor(1.7454227, shape=(), dtype=float32)","tf.Tensor(1.0253215, shape=(), dtype=float32)","tf.Tensor(4.3660395e-07, shape=(), dtype=float32)"
103,"tf.Tensor(1.7813463, shape=(), dtype=float32)","tf.Tensor(0.8834561, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
104,"tf.Tensor(1.9374669, shape=(), dtype=float32)","tf.Tensor(0.8264824, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
104,"tf.Tensor(1.8513081, shape=(), dtype=float32)","tf.Tensor(1.0216382, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
104,"tf.Tensor(1.801342, shape=(), dtype=float32)","tf.Tensor(1.1354009, shape=(), dtype=float32)","tf.Tensor(4.3287866e-07, shape=(), dtype=float32)"
105,"tf.Tensor(1.9135902, shape=(), dtype=float32)","tf.Tensor(1.0116271, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
105,"tf.Tensor(1.9244052, shape=(), dtype=float32)","tf.Tensor(0.54989314, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
105,"tf.Tensor(2.3883715, shape=(), dtype=float32)","tf.Tensor(0.88604325, shape=(), dtype=float32)","tf.Tensor(4.3660395e-07, shape=(), dtype=float32)"
106,"tf.Tensor(1.9216287, shape=(), dtype=float32)","tf.Tensor(1.1186118, shape=(), dtype=float32)","tf.Tensor(4.3101602e-07, shape=(), dtype=float32)"
106,"tf.Tensor(1.7573767, shape=(), dtype=float32)","tf.Tensor(0.71546894, shape=(), dtype=float32)","tf.Tensor(4.2915337e-07, shape=(), dtype=float32)"
